02:18:29,576;L1;L2;L3;P1;P2;P3;zapylenie;kierunek wiatru;predkosc wiatru;temp pkt rosy;PH;temp1;wilgotnosc;metan
20:49:33,460;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,464;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,469;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,475;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,482;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,488;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,492;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,496;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,500;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,503;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,507;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,510;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,515;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,519;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,522;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,526;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,530;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,533;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,537;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,541;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,546;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,550;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,554;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,558;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,562;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,566;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,569;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,574;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,580;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,585;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,592;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,597;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,601;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,604;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,608;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,614;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,618;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,622;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,625;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,629;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,634;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,639;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,644;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,648;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,652;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,656;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,661;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,666;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,671;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,677;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,683;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,688;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,692;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,696;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,699;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,702;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,706;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,711;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,715;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,720;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,723;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,728;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,732;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,737;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,741;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,745;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,749;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,753;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,757;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,762;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,767;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,773;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,780;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,785;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,789;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,794;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,797;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,801;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,804;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,807;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,811;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,815;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,820;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,825;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,831;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,835;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,839;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,843;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,848;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,854;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,860;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,864;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,868;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,871;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,876;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,880;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,883;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,886;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,890;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,893;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,897;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,902;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,906;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,910;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,913;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,918;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,922;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,926;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,929;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,933;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,936;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,940;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,944;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,947;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,952;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,956;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,960;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,965;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,969;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,975;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,980;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,986;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:33,991;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:33,995;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:33,999;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:34,002;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:34,006;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:34,009;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:34,013;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:34,017;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:34,021;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:34,026;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:34,031;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:34,036;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
20:49:34,040;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,480000;55,594173;0,000000
